title,category,location,price_numeric,is_bungalow,is_villa,is_apartment,is_duplex,is_house,is_land,has_parking,has_garden,has_bhk,is_furnished,is_modern,is_luxury,is_commercial,is_urgent
 House for Sale,House,"Dadhikot, Bhaktapur",30000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Mandikhatar, Kathmandu",65000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Pasikot, Kathmandu",30000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Lolang, Kathmandu",17500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Satungal, Kathmandu",29500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Dhapakhel, Lalitpur",43000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Imadol, Lalitpur",45000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Imadol, Lalitpur",26500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bungalow House for Sale,House,"Greenland Chowk, Kathmandu",37500000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Bungalow House for Sale,House,"Bhaisepati, Lalitpur",150000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
 Modern house for Sale,House,"Italitar, Kathmandu",105000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4 BHK House for Sale,House,"Tikathali, Lalitpur",25500000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
 House for Sale,House,"Sanagaun, Lalitpur",22500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5 BHK house for Sale at Balkumari,House,"Balkumari, Lalitpur",105000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4 BHK House for Sale,House,"Maharajgunj, Kathmandu",125000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
 House for Sale,House,"Deuwa Chowk, Kathmandu",60000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Kageshwori, Kathmandu",16500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Budhanilkantha, Kathmandu",33500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale in Suryadarshan Height,House,"SuryadaRs.han Height, Kathmandu",35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Wasik, Kathmandu",27500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Bojepokhari, Lalitpur",22500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4 BHK House for Sale,House,"Sanagaun, Lalitpur",28000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
 House for Sale,House,"Imadol, Lalitpur",26000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4 BHK House for Sale,House,"Imadol, Lalitpur",28000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
 House for Sale,House,"Old Baneshwor, Kathmandu",29000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4 BHK House for Sale,House,"Deuwa chowk, Kathmandu",65000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
 Flat system house for Sale,House,"Thamel, Kathmandu",23000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Bungalow House for Sale,House,"Budhanilkantha, Kathmandu",57500000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Sitapaila, Kathmandu",50000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale in land price ,House,"Mid Baneshwor, Kathmandu",17500000.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
House on sale at Budhanilkantha ,House,"Narayanthan , Kathmandu",55000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Hepali Height, Kathmandu",46500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Sanepa, Lalitpur",35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 Flat system House for Sale,House,"Old Baneshwor, Kathmandu",28000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Baluwatar, Kathmandu",76000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bungalow House for Sale,House,"Manamaiju, Kathmandu",73500000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Newly built house on sale ,House,"Greenhill City, Kathmandu",23000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Bungalow  for Sale,House,"Budhanilkantha, Kathmandu",39000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Sainbu, Lalitpur",35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Thali, Kathmandu",16000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bungalow House for Sale,House,"Balkot, Bhaktapur",28000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Pasikot, Kathmandu",22500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4 BHK House for Sale,House,"Bhaisepati, Lalitpur",29000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
 House for Sale,House,"Jyotinagar, Kathmandu",26500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Flat system house for sale in land price at Bagdurbar,House,"Bagdurbar, Kathmandu",30000000.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
 House for Sale in Pepsicola ,House,"Pepsicola, Kathmandu",55500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for Sale in Babarmahal,House,"Bijulibajar, Kathmandu",85000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Sundarbasti, Kathmandu",33800000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Pepsicola, Kathmandu",29000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Harisiddhi, Lalitpur",26000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Ghattekulo, Kathmandu",32500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Bhangal , Kathmandu",45000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4 BHK House for Sale,House,"Nakhudole, Lalitpur",15500000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
 House for Sale,House,"Baluwakhani, Kathmandu",27500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4 BHK House for Sale,House,"Lele, Lalitpur",73000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4 BHK House for Sale,House,"Syuchatar, Kathmandu",25000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
 House for Sale,House,"Kapan, Kathmandu",32000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Commercial flat system House for Sale,House,"Khusibu Town Planning, Kathmandu",39000000.0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
 House for Sale,House,"Imadol, Lalitpur",60000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Nakhipot, Lalitpur",46000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
 House for Sale,House,"Sitapaila, Kathmandu",49500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House on sale,House,"Pasikot, Kathmandu",28000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for Sale,House,"Imadol, Lalitpur",21500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4 BHK House for Sale,House,"Baluwakhani, Kathmandu",21500000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
House for Sale,House,"Sampang Chowk, Lalitpur",38000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for Sale,House,"Balambu, Kathmandu",27500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House on sale ,House,"Ganesh Chowk, Kathmandu",58000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4 BHK House for Sale,House,"Makalbari, Kathmandu",27500000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4 BHK House for Sale,House,"Thaiba, Lalitpur",50000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
House for Sale,House,"Icimod, Lalitpur",39000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Beautiful House for Sale,House,"Imadol, Lalitpur",42500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4 BHK House for Sale,House,"Tahachal, Kathmandu",56500000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
 House for Sale,House,"Lasuntar, Kathmandu",31000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Attractive house on sale ,House,"Imadol, Lalitpur",22500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4 BHK House for Sale,House,"Imadol, Lalitpur",45000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5 BHK House for Sale,House,"Lubhu, Lalitpur",22000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Under construction  House for Sale,House,"Thecho, Lalitpur",85000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4 BHK House for Sale,House,"Nakhipot, Lalitpur",20000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Beautiful House for Sale,House,"Naxal, Kathmandu",55000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Villa House for Sale,House,"Dhaksi, Kathmandu",36000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
4 BHK House for Sale,House,"Bafal, Kathmandu",37000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6 BHK House for Sale,House,"Banasthali, Kathmandu",34000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4 BHK House for Sale,House,"Budhanilkantha, Kathmandu",57500000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Bungalow House for Sale,House,"Chundevi, Kathmandu",67500000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Villa House for Sale,House,"Chabahil, Kathmandu",120000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
6 BHK House for Sale,House,"Thankot, Kathmandu",22000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5 BHK House for Sale,House,"Sampang Chowk, Lalitpur",23000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Single Storey House for Sale,House,"Danchhi, Kathmandu",15000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for Sale in New Baneswor ,House,"New Baneshwor, Kathmandu",16800000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
House on sale at Kadaghari,House,"Kadaghari, Kathmandu",17300000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4BHK  Bungalow for SALE ,House,"Hattigaunda, Kathmandu",77000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Villa House for Sale,House,"Mahadevsthan, Kathmandu",22000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
5 BHK House for Sale,House,"Pasikot, Kathmandu",31000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Brand new House for Sale,House,"Pasikot, Kathmandu",29900000.000000004,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Amazing Bungalow for Sale , Bhaisepati ",House,"Bhaisepati, Lalitpur",135000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Beautiful House for Sale,House,"Gothatar, Kathmandu",21000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2 BHK House for Sale,House,"Dharmasthali, Kathmandu",13000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
House for Sale,House,"Dulal Gaun, Kathmandu",18500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Single storied House for Sale,House,"Narayanthan , Kathmandu",17000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2 BHK House for Sale,House,"Kalanki, Kathmandu",60000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"House on sale at Dhalmal, Tokha",House,"Dhalmal, Kathmandu",26500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bungalow House for Sale,House,"Imadol, Lalitpur",19500000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
House for Sale,House,"Sainbu, Lalitpur",85000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Commercial House for Sale,House,"Saraswotinagar, Kathmandu",23000000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
 House for Sale in Land price ,House,"Mid Baneshwor, Kathmandu",104000000.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5 BHK House for Sale,House,"Thecho, Lalitpur",32500000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4 BHK House for Sale,House,"Thecho, Lalitpur",26000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"House on sale near Kist Hospital, Imadol",House,"Imadol, Lalitpur",29500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for Sale,House, Lalitpur,19000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale at Baluwatar, Kathmandu",House,"Baluwatar, Kathmandu",68000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for Sale,House,"Dhapasi, Kathmandu",15500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Duplex House for Sale,House,"Tikathali, Lalitpur",22000000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"5 BHK house on sale at Gamcha, Bhaktapur",House,"Gamcha, Bhaktapur",43000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6 BHK residential house for sale in Budhanilkantha,House,"Budhanilkantha, Kathmandu",34500000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"House on sale at Hattidanda, Kageshwori",House,"Hattidanda, Kathmandu",25000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Residential house on sale at Sainbu ,House,"Sainbu, Lalitpur",36500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5 BHK house on sale at Golfutar,House,"Golfutar, Kathmandu",54900000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"Attractive house on sale at Dhapasi, Tokha",House,"Dhapasi, Kathmandu",75000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale in Chhauni, Kathmandu",House,"Chhauni, Kathmandu",37000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house for sale in Dhapakhel, Lalitpur",House,"Dhapakhel, Lalitpur",38000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House on sale at Mid Baneshwor,House,"Mid Baneshwor, Kathmandu",67500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house on sale at Cozy Homes, Lalitpur",House,"Lalitpur, Lalitpur",31000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on Sale at Gatthaghar, Bhaktapur-built on 2075 BS",House,"Gatthaghar, Bhaktapur",40000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Attractive house on sale at Hepali Height, Budhanilkantha",House,"Hepali Height, Kathmandu",55000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house for sale near Karuna Hospital, Kapan",House,"Kapan, Kathmandu",31000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Flat system house on sale at Thulo Bharyang, Gairigaun",House,"Thulobharyang, Kathmandu",22000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"House for sale at Shanti Chowk, Nakhipot",House,"Nakhipot, Lalitpur",33000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Shanti Chowk, Nakhipot",House,"Nakhipot, Lalitpur",29000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House on sale in Satdobato,House,"Satdobato, Lalitpur",52500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful 6 bhk house on sale at Imadol, Lalitpur",House,"Imadol, Lalitpur",39900000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"Beautiful house for sale in Hattiban, Lalitpur",House,"Hattiban, Lalitpur",55000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Duplex house on sale at Imadol, Lalitpur",House,"Imadol, Lalitpur",27500000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"House on sale at Nayabasti, Boudha",House,"Naya Basti, Kathmandu",35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Flat system house for sale in Basundhara,House,"Basundhara, Kathmandu",38000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
House on sale at Bharatpur,House,"Bharatpur, Chitwan",20000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Residential house for sale in Sukedhara,House,"Sukedhara, Kathmandu",38500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale in Kapan, Budhanilkantha",House,"Kapan, Kathmandu",25000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house on sale at Aakasedhara, Budhanilkantha",House,"Aakasedhara, Kathmandu",28000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house on sale at Aadeshwor, Sitapaila",House,"Nagarjun, Kathmandu",40000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Attractive villa on sale at Mandikhatar,House,"Mandikhatar, Kathmandu",27500000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"House on sale at Grande Villa, Tokha",House,"Grande Villa, Kathmandu",32500000.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
"House for sale in Matatirtha, Nagsthan",House,"Matatirtha, Kathmandu",12000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for sale in Tokha Kathmandu,House,"Grande Hospital, Kathmandu",19000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Villa on sale at Bhaisepati, Lalitpur",House,"Bhaisepati, Lalitpur",100000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Bungalow on sale at Ishan Colony, Budhanilkantha",House,"Budhanilkantha, Kathmandu",55000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"House on sale in Lambagar, Tarkeshwor",House,"Lambagar, Kathmandu",16000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Swargadwari Colony, Budhanilkantha",House,"Budhanilkantha, Kathmandu",24500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential house on sale at Satungal, Chandragiri",House,"Satungal, Kathmandu",21000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Kapan, Budhanilkantha ",House,"Kapan, Kathmandu",39000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Modern House on Sale at Bhaisepati, Lalitpur",House,"Bhaisepati, Lalitpur",45000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Beautiful house on sale at Kupondole,House,"Kupandole, Lalitpur",100000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale in Kapan, Ekatabasti",House,"Ekatabasti, Kathmandu",31000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House on sale at Handigaun,House,"Handigaun, Kathmandu",160000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale at Adeshwor Height, Nagarjun",House,"Sitapaila, Kathmandu",23500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale in Bindhyabasini, Pokhara",House,"Pokhara, Kaski",20000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale behind Namaste Petrol Pump, Balkumari",House,"Balkumari, Lalitpur",47000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential house for sale near Birendra Chowk, Kadaghari",House,"Birendra Chowk, Kathmandu",30500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential house on sale at Dhaneshwor, Tokha",House,"Dhaneshwor, Kathmandu",20000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Residential house for sale at Kausaltar,House,"Kaushaltar, Bhaktapur",30000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale near Buddha Party Palace, Imadol",House,"Imadol, Lalitpur",28000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale in Nakkhu, Lalitpur",House,"Nakkhu, Lalitpur",36000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for Sale in Pokhara,House,"Lakeside, Kaski",85000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Attractive house for sale at Pasikot, Budhanilkantha",House,"Pasikot, Kathmandu",28500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Semi Commercial house for sale at Imadol,House,"Imadol, Lalitpur",25000000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"House on sale at Tundaldevi, Baluwatar",House,"Tundaldevi, Kathmandu",75000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Modern house for sale in Pokhara,House,"Pokhara, Kaski",37500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"House for sale at Prithvi Highway, Gajuri",House,"Gajuri, Dhading",17800000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Gairigaun, Thulobharyang",House,"Gairi Gaun, Kathmandu",22000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Semi Commercial house for sale in Shankhamul,House,"Shankhamul, Kathmandu",45000000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"House on sale at Dhalmal Chowk, Tokha",House,"Dhalmal, Kathmandu",22000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Sanagaun, Imadol",House,"Sanagaun, Lalitpur",19000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Gurjudhara, Chandragiri",House,"Gurjudhara, Kathmandu",30000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house for sale in Bansbari, Dakshinkali",House,"Bansbari, Kathmandu",10000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale near Samiti Bhawan, Hattiban",House,"Hattiban, Lalitpur",20000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Attractive house on sale at Aarubari, Gokarneshwor",House,"Aarubari, Kathmandu",35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential house for sale on Imadol, Lalitpur",House,"Imadol, Lalitpur",24000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential house on sale at Tokha, Kathmandu",House,"Tokha, Kathmandu",26500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Residential house is on sale at Budhanilkantha,House,"Budhanilkantha, Kathmandu",30000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Brand new semi Bungalow for sale in Imadol,House,"Imadol, Lalitpur",26000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"Flat system house on sale at Ghattekulo, Kathmandu",House,"Ghattekulo, Kathmandu",37500000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"House for sale in Bhangal, Budanilakantha ",House,"Bhangal , Kathmandu",40000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Gairidhara, Lazimpat",House,"Lazimpat, Kathmandu",40000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on urgent sale at Rudreshwor, Budhanilkantha",House,"Rudreshwor, Kathmandu",35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house on Sale at Matatirtha, Chandragiri",House,"Matatirtha, Kathmandu",29000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale in Tarkeshwor 6, Dharmasthali",House,"Dharmasthali, Kathmandu",13000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for Sale in Ganeshthan, Gongabu ",House,"Gongabu, Kathmandu",35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Kapan, Budhanilkatha",House,"Kapan, Kathmandu",35500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Bungalow for sale in Dhapasi, Tokha",House,"Dhapasi, Kathmandu",115000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Beautiful house for sale at Hattiban, Lalitpur",House,"Hattiban, Lalitpur",55000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Naxal, Kathmandu",House,"Naxal, Kathmandu",140000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential House on sale at Lalitpur, Imadol",House,"Imadol, Lalitpur",36000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential house on sale at Goldhunga, Tarakeshwor",House,"Goldhunga, Kathmandu",12000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Sundarbasti, Lubhu",House,"Lubhu, Lalitpur",17000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Thaiba, Godawari",House,"Thaiba, Lalitpur",28500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bungalow for sale,House,"Hattiban, Lalitpur",65000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4 BHK Semi Furnished house for sale in Bhaisepati,House,"Bhaisepati, Lalitpur",59000000.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
Newly built house for sale in Budhanilkantha,House,"Budhanilkantha, Kathmandu",36500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Brand new house for sale in Nayabazar, Kirtipur",House,"Nayabazar, Kathmandu",27500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"House on sale at Chardhara, Kirtipur",House,"Chardhara, Kathmandu",16000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Nagaun, Kirtipur",House,"Nagaun, Kathmandu",25000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale in Sankata Homes, Nagarjun",House,"Nagarjun, Kathmandu",38700000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Newly built house on sale in Shree Tole, Tokha",House,"Tokha, Kathmandu",45000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
House on sale in Mulpani,House,"Mulpani, Kathmandu",24500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Modern House for sale at Hattigauda, Budhanilkantha",House,"Hattigaunda, Kathmandu",30000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Residential house on sale at Kalopul, Kathmandu",House,"Kalopool, Kathmandu",22000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Attractive house on sale at Sitapaila, Nagarjun",House,"Sitapaila, Kathmandu",26500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Brand new house for sale in Kapan,House,"Kapan, Kathmandu",16500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Beautiful 7 bhk house on sale at Bhaisepati, Lalitpur",House,"Bhaisepati, Lalitpur",36000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"Residential house for sale at Pasikot, Budhanilkantha",House,"Pasikot, Kathmandu",23000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Residential house for sale at Kapan, Chunikhel",House,"Chunikhel, Kathmandu",16000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Beautiful house on sale at Naikap, Chandragiri",House,"Naikap, Kathmandu",47500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
