title,location,district_clean,category,price_numeric,land_area_sqft,bedrooms,bathrooms,price_per_sqft,bed_bath_ratio,is_bungalow,is_villa,mentions_bhk,source,tokens,tokens_text,num_tokens
Bungalow House for Sale,"Satdobato, Lalitpur",Lalitpur,House,55000000.0,1437.45,6.0,7.0,38262.200424362585,0.8450704225352114,1,0,0,Kaggle (Valley),"['bungalow', 'house', 'sale']",bungalow house sale,3
 House for Sale,"Sanepa, Lalitpur",Lalitpur,House,77500000.0,3080.25,5.0,5.0,25160.2954305657,0.9803921568627452,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Budhanilkantha, Kathmandu",Kathmandu,House,160000000.0,4107.0,7.0,7.0,38957.876795714634,0.9859154929577464,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Imadol, Lalitpur",Lalitpur,House,31900000.0,1403.225,5.0,3.0,22733.346398474943,1.6129032258064515,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
4 BHK House for Sale,"Sitapaila, Kathmandu",Kathmandu,House,25000000.0,1026.75,4.0,3.0,24348.67299732165,1.2903225806451613,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
 House for Sale,"Pokhara, Kaski",Other_Outside_Valley,House,120000000.0,3764.75,4.0,4.0,31874.626469221064,0.9756097560975612,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
Bungalow House for Sale,"Bhaisepati, Lalitpur",Lalitpur,House,62500000.0,2190.4,5.0,6.0,28533.601168736302,0.819672131147541,1,0,0,Kaggle (Valley),"['bungalow', 'house', 'sale']",bungalow house sale,3
4 BHK House for Sale,"Hattiban, Lalitpur",Lalitpur,House,28000000.0,752.95,4.0,4.0,37187.06421409124,0.9756097560975612,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
Bungalow House for Sale,"Imadol, Lalitpur",Lalitpur,House,59900000.0,2395.75,5.0,5.0,25002.60878639257,0.9803921568627452,1,0,0,Kaggle (Valley),"['bungalow', 'house', 'sale']",bungalow house sale,3
 House for Sale,"Bhaisepati, Lalitpur",Lalitpur,House,48000000.0,1711.25,6.0,4.0,28049.671292914536,1.4634146341463417,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Imadol, Lalitpur",Lalitpur,House,25000000.0,1060.975,5.0,3.0,23563.23193289192,1.6129032258064515,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
4 BHK House for Rent,"Sanepa, Lalitpur",Lalitpur,House,33500000.0,1711.25,4.0,2.0,19576.333089846605,1.9047619047619049,0,0,1,Kaggle (Valley),"['bhk', 'house', 'rent']",bhk house rent,3
4 BHK House for Rent,"Sanepa, Lalitpur",Lalitpur,House,35000000.0,1711.25,4.0,3.0,20452.885317750184,1.2903225806451613,0,0,1,Kaggle (Valley),"['bhk', 'house', 'rent']",bhk house rent,3
4 BHK House for Sale,"Bhaisepati, Lalitpur",Lalitpur,House,40000000.0,1369.0,4.0,5.0,29218.407596785975,0.7843137254901962,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
Bungalow House for Sale,"Nakhipot, Lalitpur",Lalitpur,House,60000000.0,2395.75,5.0,3.0,25044.349368673695,1.6129032258064515,1,0,0,Kaggle (Valley),"['bungalow', 'house', 'sale']",bungalow house sale,3
4 BHK House for Sale,"Imadol, Lalitpur",Lalitpur,House,25000000.0,1197.875,4.0,4.0,20870.29114056141,0.9756097560975612,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
 House for Sale,"Imadol, Lalitpur",Lalitpur,House,27000000.0,1129.425,5.0,4.0,23905.969851915797,1.2195121951219514,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
Bungalow House for Sale,"Gwarko, Lalitpur",Lalitpur,House,27500000.0,1026.75,5.0,4.0,26783.54029705381,1.2195121951219514,1,0,0,Kaggle (Valley),"['bungalow', 'house', 'sale']",bungalow house sale,3
 House for Sale,"Budhanilkantha, Kathmandu",Kathmandu,House,110000000.0,3764.75,5.0,5.0,29218.407596785975,0.9803921568627452,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Hattiban, Lalitpur",Lalitpur,House,32500000.0,1129.425,6.0,4.0,28775.704451380127,1.4634146341463417,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Hattiban, Lalitpur",Lalitpur,House,28000000.0,1060.975,5.0,4.0,26390.819764838947,1.2195121951219514,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Imadol, Lalitpur",Lalitpur,House,31000000.0,1095.2,6.0,4.0,28305.33235938641,1.4634146341463417,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
4 BHK House for Sale,"Baneshwor, Kathmandu",Kathmandu,House,40000000.0,1711.25,4.0,4.0,23374.72607742878,0.9756097560975612,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
House for Sale,"Tokha, Kathmandu",Kathmandu,House,35000000.0,2053.5,3.0,3.0,17044.07109812515,0.9677419354838708,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Imadol, Lalitpur",Lalitpur,House,31500000.0,1779.7,6.0,5.0,17699.612294206887,1.1764705882352942,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Ochu Height, Lalitpur",Lalitpur,House,29000000.0,1095.2,6.0,6.0,26479.181884587288,0.9836065573770492,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Imadol, Lalitpur",Lalitpur,House,42500000.0,1437.45,5.0,4.0,29566.245782461996,1.2195121951219514,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
4 BHK House for Sale,"Bhaisepati, Lalitpur",Lalitpur,House,46500000.0,1369.0,4.0,4.0,33966.398831263694,0.9756097560975612,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
Luxurious Villa  for Sale,"Bhaisepati, Lalitpur",Lalitpur,House,40000000.0,1369.0,5.0,4.0,29218.407596785975,1.2195121951219514,0,1,0,Kaggle (Valley),"['luxurious', 'villa', 'sale']",luxurious villa sale,3
Bungalow House for Sale,"Sanepa, Lalitpur",Lalitpur,House,59500000.0,1711.25,6.0,5.0,34769.90504017531,1.1764705882352942,1,0,0,Kaggle (Valley),"['bungalow', 'house', 'sale']",bungalow house sale,3
4 BHK House for Sale,"Nakkhu, Lalitpur",Lalitpur,House,39000000.0,1711.25,4.0,4.0,22790.35792549306,0.9756097560975612,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
 House for Sale,"Setipakha, Lalitpur",Lalitpur,House,32000000.0,1369.0,8.0,3.0,23374.72607742878,2.5806451612903225,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Setipakha, Lalitpur",Lalitpur,House,32500000.0,1369.0,8.0,3.0,23739.956172388604,2.5806451612903225,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
4 BHK House for Sale,"Sunakothi, Lalitpur",Lalitpur,House,51500000.0,2429.975,4.0,4.0,21193.63367935884,0.9756097560975612,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
 House for Sale,"Kalanki, Kathmandu",Kathmandu,House,35000000.0,1369.0,8.0,6.0,25566.106647187728,1.3114754098360657,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
Bungalow House for Sale,"Imadol, Lalitpur",Lalitpur,House,32500000.0,1471.675,4.0,4.0,22083.680160361495,0.9756097560975612,1,0,0,Kaggle (Valley),"['bungalow', 'house', 'sale']",bungalow house sale,3
 House for Sale,"Bhangal , Kathmandu",Kathmandu,House,32000000.0,1060.975,5.0,6.0,30160.936874101655,0.819672131147541,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Sukedhara, Kathmandu",Kathmandu,House,55000000.0,1779.7,5.0,3.0,30904.08495813901,1.6129032258064515,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
House for Sale,"Setipakha, Lalitpur",Lalitpur,House,23000000.0,787.175,5.0,3.0,29218.407596785975,1.6129032258064515,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Chandragiri, Kathmandu",Kathmandu,House,17000000.0,1129.425,3.0,3.0,15051.906943798836,0.9677419354838708,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Imadol, Lalitpur",Lalitpur,House,24000000.0,787.175,5.0,4.0,30488.773144472325,1.2195121951219514,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
4 BHK House for Sale,"Tikathali, Lalitpur",Lalitpur,House,27500000.0,1369.0,4.0,4.0,20087.65522279036,0.9756097560975612,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
 House for Sale,"Tikathali, Lalitpur",Lalitpur,House,22500000.0,1095.2,4.0,3.0,20544.192841490138,1.2903225806451613,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
4 BHK House for Sale,"Lubhu, Lalitpur",Lalitpur,House,18000000.0,1437.45,4.0,4.0,12522.174684336846,0.9756097560975612,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
3 BHK House for Sale,"Imadol, Lalitpur",Lalitpur,House,25000000.0,1095.2,3.0,3.0,22826.880934989043,0.9677419354838708,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
 House for Sale,"Setipakha, Lalitpur",Lalitpur,House,16500000.0,1060.975,1.0,1.0,15551.733075708666,0.9090909090909092,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Bhaisepati, Lalitpur",Lalitpur,House,51000000.0,2156.175,5.0,5.0,23652.9966259696,0.9803921568627452,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Imadol, Lalitpur",Lalitpur,House,59900000.0,2395.75,5.0,3.0,25002.60878639257,1.6129032258064515,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Imadol, Lalitpur",Lalitpur,House,32500000.0,1471.675,4.0,3.0,22083.680160361495,1.2903225806451613,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Bhaisepati, Lalitpur",Lalitpur,House,27500000.0,1095.2,5.0,5.0,25109.569028487946,0.9803921568627452,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Sudal, Bhaktapur",Bhaktapur,House,12700000.0,1369.0,2.0,1.0,9276.844411979548,1.818181818181818,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
Bungalow House for Rent,"Baluwatar, Kathmandu",Kathmandu,House,22500000.0,1369.0,4.0,4.0,16435.35427319211,0.9756097560975612,1,0,0,Kaggle (Valley),"['bungalow', 'house', 'rent']",bungalow house rent,3
Bungalow House for Sale,"Bhaisepati, Lalitpur",Lalitpur,House,61000000.0,2053.5,6.0,4.0,29705.381056732407,1.4634146341463417,1,0,0,Kaggle (Valley),"['bungalow', 'house', 'sale']",bungalow house sale,3
Bungalow House for Sale,"Hattiban, Lalitpur",Lalitpur,House,36900000.0,1403.225,5.0,4.0,26296.56683710738,1.2195121951219514,1,0,0,Kaggle (Valley),"['bungalow', 'house', 'sale']",bungalow house sale,3
3 BHK House at Civil Homes Phase V,"Sunakothi, Lalitpur",Lalitpur,House,23000000.0,787.175,3.0,2.0,29218.407596785975,1.4285714285714286,0,0,1,Kaggle (Valley),"['bhk', 'house', 'civil', 'home', 'phase']",bhk house civil home phase,5
Luxurious Villa for Sale,"Budhanilkantha, Kathmandu",Kathmandu,House,32000000.0,1369.0,5.0,5.0,23374.72607742878,0.9803921568627452,0,1,0,Kaggle (Valley),"['luxurious', 'villa', 'sale']",luxurious villa sale,3
 House for Sale,"Nil Barahi Mandir, Bhaktapur",Bhaktapur,House,15500000.0,1095.2,6.0,3.0,14152.666179693206,1.9354838709677415,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
Duplex House for Sale,"Dhapasi, Kathmandu",Kathmandu,House,42500000.0,1437.45,7.0,6.0,29566.245782461996,1.1475409836065575,0,0,0,Kaggle (Valley),"['duplex', 'house', 'sale']",duplex house sale,3
Exquisite property for sale,"Katyani Chowk, Kathmandu",Kathmandu,House,65000000.0,2395.75,9.0,4.0,27131.378482729833,2.1951219512195124,0,0,0,Kaggle (Valley),"['exquisite', 'property', 'sale']",exquisite property sale,3
Bungalow for Sale,"Gaurighat, Kathmandu",Kathmandu,House,35000000.0,1369.0,6.0,5.0,25566.106647187728,1.1764705882352942,1,0,0,Kaggle (Valley),"['bungalow', 'sale']",bungalow sale,2
 House for Sale,"Budhanilkantha, Kathmandu",Kathmandu,House,28000000.0,1095.2,6.0,6.0,25566.106647187728,0.9836065573770492,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
2 BHK House for Sale,"Lubhu, Lalitpur",Lalitpur,House,13300000.0,1026.75,2.0,1.0,12953.494034575117,1.818181818181818,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
 House for Sale,"Imadol, Lalitpur",Lalitpur,House,16000000.0,752.95,4.0,2.0,21249.75097948071,1.9047619047619049,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Harisiddhi, Lalitpur",Lalitpur,House,25000000.0,1060.975,4.0,4.0,23563.23193289192,0.9756097560975612,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Harisiddhi, Lalitpur",Lalitpur,House,28000000.0,1026.75,5.0,4.0,27270.513757000244,1.2195121951219514,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Bhaisepati, Lalitpur",Lalitpur,House,39900000.0,1437.45,5.0,5.0,27757.487216946676,0.9803921568627452,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
4 BHK House for Sale,"Bhaisepati, Lalitpur",Lalitpur,House,49900000.0,1711.25,4.0,4.0,29159.970781592405,0.9756097560975612,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
 House for Sale,"Lubhu, Lalitpur",Lalitpur,House,17000000.0,1437.45,5.0,3.0,11826.4983129848,1.6129032258064515,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Bhaisepati, Lalitpur",Lalitpur,House,42500000.0,1129.425,4.0,4.0,37629.76735949709,0.9756097560975612,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House For Sale,"Sanagaun, Lalitpur",Lalitpur,House,17000000.0,1026.75,4.0,2.0,16557.09763817872,1.9047619047619049,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
Bungalow House for Sale,"Balkot, Bhaktapur",Bhaktapur,House,52500000.0,1711.25,5.0,4.0,30679.32797662527,1.2195121951219514,1,0,0,Kaggle (Valley),"['bungalow', 'house', 'sale']",bungalow house sale,3
 House for Sale,"Bageshwori, Bhaktapur",Bhaktapur,House,25000000.0,1711.25,7.0,3.0,14609.203798392988,2.258064516129032,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
Duplex House for Sale,"Bhangal , Kathmandu",Kathmandu,House,32000000.0,1437.45,7.0,5.0,22261.643883265504,1.3725490196078431,0,0,0,Kaggle (Valley),"['duplex', 'house', 'sale']",duplex house sale,3
 House for Sale,"Tikathali, Lalitpur",Lalitpur,House,25000000.0,1095.2,6.0,3.0,22826.880934989043,1.9354838709677415,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
4 BHK House for Sale,"Imadol, Lalitpur",Lalitpur,House,23500000.0,1095.2,4.0,3.0,21457.2680788897,1.2903225806451613,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
 House for Rent,"Muhanpokhari, Kathmandu",Kathmandu,House,20000000.0,1095.2,7.0,5.0,18261.504747991235,1.3725490196078431,0,0,0,Kaggle (Valley),"['house', 'rent']",house rent,2
3 BHK House for Sale,"Samakhusi, Kathmandu",Kathmandu,House,39000000.0,1026.75,3.0,4.0,37983.92987582177,0.7317073170731708,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
 House for Sale,"Budhanilkantha, Kathmandu",Kathmandu,House,33000000.0,2053.5,5.0,5.0,16070.124178232289,0.9803921568627452,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
Bungalow House for Sale,"Chandol, Kathmandu",Kathmandu,House,85000000.0,3182.925,6.0,6.0,26704.996190610836,0.9836065573770492,1,0,0,Kaggle (Valley),"['bungalow', 'house', 'sale']",bungalow house sale,3
Bungalow House for Sale,"Hepali Height, Kathmandu",Kathmandu,House,60300000.0,1711.25,4.0,4.0,35237.39956172388,0.9756097560975612,1,0,0,Kaggle (Valley),"['bungalow', 'house', 'sale']",bungalow house sale,3
House for Sale,"Imadol, Lalitpur",Lalitpur,House,16500000.0,1060.975,4.0,2.0,15551.733075708666,1.9047619047619049,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
4 BHK House for Sale,"Imadol, Lalitpur",Lalitpur,House,22500000.0,1060.975,4.0,4.0,21206.908739602724,0.9756097560975612,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
 House for Sale,"Hepali Height, Kathmandu",Kathmandu,House,33000000.0,2121.9500000000003,6.0,5.0,15551.733075708662,1.1764705882352942,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
Bungalow House for Sale,"Mandikhatar, Kathmandu",Kathmandu,House,75000000.0,3114.475,8.0,6.0,24081.105162186243,1.3114754098360657,1,0,0,Kaggle (Valley),"['bungalow', 'house', 'sale']",bungalow house sale,3
 House for Sale,"Imadol, Lalitpur",Lalitpur,House,27500000.0,1060.975,5.0,3.0,25919.55512618111,1.6129032258064515,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Bojepokhari, Lalitpur",Lalitpur,House,28500000.0,1095.2,6.0,5.0,26022.64426588751,1.1764705882352942,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
Semi Furnished House for Sale,"Hattigaunda, Kathmandu",Kathmandu,House,31500000.0,1369.0,6.0,5.0,23009.49598246895,1.1764705882352942,0,0,0,Kaggle (Valley),"['semi', 'furnished', 'house', 'sale']",semi furnished house sale,4
 House for Sale,"Tikathali, Lalitpur",Lalitpur,House,27500000.0,1369.0,7.0,4.0,20087.65522279036,1.707317073170732,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Imadol, Lalitpur",Lalitpur,House,23500000.0,1026.75,6.0,4.0,22887.752617482347,1.4634146341463417,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Thaiba, Lalitpur",Lalitpur,House,29000000.0,1779.7,6.0,4.0,16294.881159746024,1.4634146341463417,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Tikathali, Lalitpur",Lalitpur,House,25500000.0,1026.75,6.0,5.0,24835.64645726808,1.1764705882352942,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
3 BHK House for Sale,"Imadol, Lalitpur",Lalitpur,House,32500000.0,1369.0,3.0,4.0,23739.956172388604,0.7317073170731708,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
4 BHK House for Sale,"Imadol, Lalitpur",Lalitpur,House,24500000.0,1060.975,4.0,4.0,23091.96729423408,0.9756097560975612,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
 House for Sale ,"Lasuntar, Kathmandu",Kathmandu,House,25000000.0,1369.0,5.0,3.0,18261.504747991235,1.6129032258064515,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Rent,"Dhapakhel, Lalitpur",Lalitpur,House,38800000.0,1369.0,5.0,7.0,28341.855368882396,0.7042253521126761,0,0,0,Kaggle (Valley),"['house', 'rent']",house rent,2
 House for Sale,"Khumaltar, Lalitpur",Lalitpur,House,45000000.0,2053.5,6.0,3.0,21913.80569758948,1.9354838709677415,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
4 BHK House for Sale,"Imadol, Lalitpur",Lalitpur,House,24000000.0,787.175,4.0,4.0,30488.773144472325,0.9756097560975612,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
4 BHK House for Sale,"Imadol, Lalitpur",Lalitpur,House,23000000.0,752.95,4.0,4.0,30546.51703300352,0.9756097560975612,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
4 BHK House for Sale,"Imadol, Lalitpur",Lalitpur,House,26500000.0,1369.0,4.0,5.0,19357.19503287071,0.7843137254901962,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
 House for Sale,"Tikathali, Lalitpur",Lalitpur,House,32000000.0,1403.225,5.0,4.0,22804.61080724759,1.2195121951219514,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
3 BHK House for Sale,"Imadol, Lalitpur",Lalitpur,House,29000000.0,1026.75,5.0,5.0,28244.460676893108,0.9803921568627452,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
 House for Sale,"Imadol, Lalitpur",Lalitpur,House,34000000.0,1095.2,5.0,4.0,31044.558071585096,1.2195121951219514,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
4 BHK House for Sale,"Nakkhu, Lalitpur",Lalitpur,House,27500000.0,1095.2,4.0,4.0,25109.569028487946,0.9756097560975612,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
 House for Sale,"Sanagaun, Lalitpur",Lalitpur,House,16000000.0,1779.7,4.0,3.0,8990.27926054953,1.2903225806451613,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
Duplex House for Sale,"Samakhushi chowk, Kathmandu",Kathmandu,House,35500000.0,1095.2,6.0,4.0,32414.17092768444,1.4634146341463417,0,0,0,Kaggle (Valley),"['duplex', 'house', 'sale']",duplex house sale,3
 House for Sale,"Lubhu, Lalitpur",Lalitpur,House,59000000.0,2429.975,6.0,5.0,24280.085186061588,1.1764705882352942,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
4 BHK House for Rent,"Bhaisepati, Lalitpur",Lalitpur,House,28500000.0,1369.0,4.0,3.0,20818.11541271001,1.2903225806451613,0,0,1,Kaggle (Valley),"['bhk', 'house', 'rent']",bhk house rent,3
 House for Sale,"Taukhel, Lalitpur",Lalitpur,House,27500000.0,1369.0,5.0,3.0,20087.65522279036,1.6129032258064515,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Sundarbasti, Kathmandu",Kathmandu,House,39000000.0,1437.45,6.0,5.0,27131.378482729833,1.1764705882352942,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
4 BHK House for Sale,"Narayanthan , Kathmandu",Kathmandu,House,42500000.0,1369.0,4.0,6.0,31044.5580715851,0.6557377049180328,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
 House for Sale,"Katunje, Bhaktapur",Bhaktapur,House,34000000.0,1403.225,5.0,4.0,24229.898982700568,1.2195121951219514,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
Bungalow House for Sale,"Dhapasi, Kathmandu",Kathmandu,House,47500000.0,2395.75,4.0,5.0,19826.77658353334,0.7843137254901962,1,0,0,Kaggle (Valley),"['bungalow', 'house', 'sale']",bungalow house sale,3
 House for Sale,"Sundarbasti, Kathmandu",Kathmandu,House,34500000.0,1129.425,4.0,4.0,30546.51703300352,0.9756097560975612,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Nayapati, Kathmandu",Kathmandu,House,29000000.0,2087.725,11.0,4.0,13890.718365685136,2.682926829268293,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Rent,"Satdobato, Lalitpur",Lalitpur,House,15000000.0,2053.5,4.0,4.0,7304.601899196494,0.9756097560975612,0,0,0,Kaggle (Valley),"['house', 'rent']",house rent,2
 House for Sale,"Nakhipot, Lalitpur",Lalitpur,House,42500000.0,1437.45,7.0,5.0,29566.245782461996,1.3725490196078431,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Khumaltar, Lalitpur",Lalitpur,House,42000000.0,1437.45,6.0,5.0,29218.407596785975,1.1764705882352942,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Rent,"Basundhara, Kathmandu",Kathmandu,House,27500000.0,1095.2,7.0,6.0,25109.569028487946,1.1475409836065575,0,0,0,Kaggle (Valley),"['house', 'rent']",house rent,2
 House for Sale,"Jyotinagar, Kathmandu",Kathmandu,House,29500000.0,1437.45,5.0,4.0,20522.452954885382,1.2195121951219514,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Kuleshwor, Kathmandu",Kathmandu,House,45000000.0,752.95,7.0,4.0,59764.92462978949,1.707317073170732,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
4 BHK House for Rent,"Bansbari, Kathmandu",Kathmandu,House,21000000.0,2395.75,4.0,4.0,8765.522279035793,0.9756097560975612,0,0,1,Kaggle (Valley),"['bhk', 'house', 'rent']",bhk house rent,3
 House for Sale,"Khumaltar, Lalitpur",Lalitpur,House,39000000.0,1471.675,6.0,4.0,26500.416192433793,1.4634146341463417,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
4 BHK House for Rent,"Bhaisepati, Lalitpur",Lalitpur,House,27500000.0,1369.0,4.0,4.0,20087.65522279036,0.9756097560975612,0,0,1,Kaggle (Valley),"['bhk', 'house', 'rent']",bhk house rent,3
4 BHK House for Sale,"Dhapasi, Kathmandu",Kathmandu,House,46000000.0,2464.2000000000003,4.0,5.0,18667.31596461326,0.7843137254901962,0,0,1,Kaggle (Valley),"['bhk', 'house', 'sale']",bhk house sale,3
 House for Sale,"Bhangal , Kathmandu",Kathmandu,House,24000000.0,1095.2,6.0,5.0,21913.80569758948,1.1764705882352942,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Mahadevtar, Kathmandu",Kathmandu,House,60000000.0,3490.95,8.0,5.0,17187.298586344692,1.5686274509803924,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Budhanilkantha, Kathmandu",Kathmandu,House,38500000.0,1437.45,6.0,5.0,26783.54029705381,1.1764705882352942,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Pasikot, Kathmandu",Kathmandu,House,28000000.0,1369.0,5.0,4.0,20452.885317750184,1.2195121951219514,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Rent,"Bhaisepati, Lalitpur",Lalitpur,House,30000000.0,1437.45,5.0,4.0,20870.29114056141,1.2195121951219514,0,0,0,Kaggle (Valley),"['house', 'rent']",house rent,2
 House for Sale,"Imadol, Lalitpur",Lalitpur,House,23000000.0,787.175,3.0,4.0,29218.407596785975,0.7317073170731708,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Satdobato, Lalitpur",Lalitpur,House,26000000.0,1026.75,5.0,3.0,25322.619917214513,1.6129032258064515,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 House for Sale,"Budhanilkantha, Kathmandu",Kathmandu,House,25500000.0,1026.75,5.0,5.0,24835.64645726808,0.9803921568627452,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
 Commercial house for Sale,"Banasthali, Kathmandu",Kathmandu,House,50000000.0,2738.0,5.0,3.0,18261.504747991235,1.6129032258064515,0,0,0,Kaggle (Valley),"['commercial', 'house', 'sale']",commercial house sale,3
